char_id,gender,race,class,territory,creation_date,class_mastery_date,total_kills,total_deaths
497,M,A,T,4,2017-10-09,2018-04-17,4,11
498,M,D,T,9,2017-07-15,2018-11-11,15,10
499,F,C,W,17,2017-09-30,2018-07-03,9,9
500,F,D,W,3,2017-09-04,2018-04-14,10,9
501,M,A,C,3,2017-12-12,2018-11-17,12,10
502,M,A,A,8,2017-11-21,2018-03-02,14,7
503,F,C,A,6,2017-05-13,2018-02-18,7,8
504,F,A,A,11,2017-03-11,2018-01-16,11,12
505,M,D,W,15,2017-06-21,2018-10-17,14,10
506,N,E,W,2,2017-02-11,2018-10-26,9,11
507,F,B,T,6,2017-03-05,2018-03-07,12,11
508,F,E,W,2,2017-10-16,2018-02-16,7,10
509,M,B,T,9,2017-10-11,2018-03-24,15,12
510,M,A,W,19,2017-11-02,2018-07-04,12,9
511,M,C,W,14,2017-01-01,2018-07-04,10,13
512,M,B,T,0,2017-05-15,2018-02-05,11,14
513,F,D,W,14,2017-02-27,2018-10-22,10,6
514,F,B,W,8,2017-02-08,2018-04-14,5,9
515,F,C,T,4,2017-08-27,2018-05-21,6,10
516,M,B,T,4,2017-02-20,2018-03-05,11,15
517,F,C,T,6,2017-12-07,2018-01-02,10,15
518,M,A,T,1,2017-03-08,2018-11-16,5,10
519,F,E,W,18,2017-04-30,2018-06-12,14,12
520,N,D,R,10,2017-04-04,2018-09-23,12,8
521,F,A,W,9,2017-07-29,2018-11-29,8,12
522,M,B,W,8,2017-09-13,2018-11-15,16,8
523,M,A,A,11,2017-04-02,2018-02-11,10,8
524,M,D,T,19,2017-03-08,2018-04-01,7,12
525,F,E,R,1,2017-08-01,2018-04-27,14,15
526,F,B,A,19,2017-02-23,2018-05-23,8,9
527,F,A,W,3,2017-05-28,2018-05-10,8,14
528,F,A,W,11,2017-05-22,2018-04-28,13,5
529,F,B,A,8,2017-05-24,2018-08-14,9,11
530,F,B,A,12,2017-10-29,2018-12-30,8,9
531,M,A,T,1,2017-10-27,2018-06-24,13,9
532,F,B,T,3,2017-03-10,2018-11-09,11,3
533,F,C,C,4,2017-01-26,2018-11-25,15,12
534,M,D,W,18,2017-11-25,2018-02-13,13,9
535,N,C,W,7,2017-10-28,2018-12-16,7,7
536,F,A,W,19,2017-03-29,2018-10-27,10,8
537,F,D,A,17,2017-05-02,2018-03-06,11,5
538,M,B,A,13,2017-10-14,2018-07-31,8,16
539,F,A,T,12,2017-07-13,2018-11-15,9,10
540,M,A,A,4,2017-02-11,2018-05-21,8,11
541,F,A,W,9,2017-08-17,2018-06-28,12,17
542,F,D,T,17,2017-05-06,2018-04-03,8,12
543,M,E,A,4,2017-07-02,2018-08-17,13,13
544,F,A,A,9,2017-10-19,2018-10-12,9,7
545,N,A,W,19,2017-03-17,2018-03-26,12,13
546,F,C,A,18,2017-03-27,2018-03-04,6,15
547,M,D,R,0,2017-08-18,2018-01-01,8,10
548,M,D,W,17,2017-04-10,2018-09-17,10,12
549,M,B,C,0,2017-09-20,2018-09-14,11,5
550,M,B,T,1,2017-04-03,2018-09-03,9,13
551,M,A,A,10,2017-12-04,2018-12-11,4,8
552,M,D,T,7,2017-03-11,2018-04-06,4,14
553,F,A,W,0,2017-08-18,2018-01-27,9,10
554,F,B,T,4,2017-01-16,2018-10-15,13,7
555,M,E,R,11,2017-06-18,2018-07-27,6,14
556,N,B,T,2,2017-09-23,2018-04-26,10,7
557,M,D,W,13,2017-08-31,2018-01-26,11,10
558,F,C,R,0,2017-09-21,2018-01-12,6,8
559,M,A,A,8,2017-07-06,2018-04-16,13,7
560,M,A,A,2,2017-10-01,2018-08-30,8,12
561,M,E,A,2,2017-07-08,2018-09-18,10,10
562,F,A,H,17,2017-08-22,2018-04-02,12,10
563,M,B,A,7,2017-04-28,2018-02-26,10,16
564,F,B,T,11,2017-03-31,2018-12-18,8,12
565,M,B,A,7,2017-11-16,2018-02-28,2,6
566,F,E,A,16,2017-05-13,2018-05-09,11,9
567,F,A,C,5,2017-01-08,2018-07-04,9,8
568,M,E,R,17,2017-11-24,2018-09-27,13,9
569,F,D,H,18,2017-06-25,2018-07-07,8,14
570,M,B,W,6,2017-03-23,2018-02-08,11,12
571,F,B,W,13,2017-03-07,2018-01-08,9,10
572,F,A,C,12,2017-04-25,2018-12-30,8,7
573,F,A,W,5,2017-07-20,2018-06-12,8,7
574,F,D,A,12,2017-03-11,2018-02-27,12,20
575,M,B,R,19,2017-04-22,2018-06-16,12,8
576,F,B,A,5,2017-04-27,2018-12-25,10,15
577,M,A,T,0,2017-04-19,2018-01-17,8,7
578,F,A,A,0,2017-12-03,2018-12-28,4,13
579,M,C,A,16,2017-03-27,2018-01-10,10,17
580,F,C,A,6,2017-02-14,2018-06-21,8,8
581,M,A,T,5,2017-11-06,2018-01-02,3,15
582,F,B,T,9,2017-02-08,2018-09-15,8,9
583,M,A,C,3,2017-07-25,2018-02-13,12,10
584,M,C,A,12,2017-08-09,2018-07-24,13,14
585,N,B,T,6,2017-09-09,2018-03-12,6,10
586,M,D,T,9,2017-03-18,2018-04-20,8,10
587,F,A,W,8,2017-10-11,2018-12-30,7,11
588,M,C,W,19,2017-03-05,2018-02-22,13,10
589,M,B,T,13,2017-02-03,2018-08-11,11,10
590,M,C,T,17,2017-11-29,2018-05-13,5,6
591,M,A,C,13,2017-01-09,2018-07-07,8,10
592,M,A,W,5,2017-05-31,2018-10-01,12,18
593,M,E,T,0,2017-12-06,2018-10-28,11,16
594,F,C,C,8,2017-12-21,2018-10-18,14,4
595,F,B,T,19,2017-07-13,2018-05-19,5,11
596,M,B,W,2,2017-03-23,2018-02-27,9,8
597,M,B,T,9,2017-09-24,2018-08-01,6,13
598,F,A,A,15,2017-10-07,2018-03-23,17,11
599,F,B,C,2,2017-12-19,2018-02-16,10,14
600,M,A,C,0,2017-10-14,2018-03-02,6,9
601,F,B,H,7,2017-12-17,2018-07-20,11,5
602,M,C,W,2,2017-11-24,2018-07-04,13,11
603,F,B,A,0,2017-04-13,2018-12-22,19,6
604,M,A,A,10,2017-12-29,2018-10-23,9,9
605,F,E,R,5,2017-04-14,2018-12-12,8,8
606,F,C,T,10,2017-08-22,2018-10-25,13,13
607,F,D,T,19,2017-12-29,2018-09-04,11,10
608,F,E,A,15,2017-09-27,2018-04-01,12,13
609,F,B,W,16,2017-04-01,2018-04-17,11,12
610,F,B,C,19,2017-08-29,2018-05-13,13,8
611,M,A,C,3,2017-07-14,2018-01-16,11,8
612,F,C,C,9,2017-07-27,2018-03-16,8,7
613,F,A,C,18,2017-12-07,2018-09-20,13,10
614,N,A,W,12,2017-09-16,2018-06-16,13,8
615,M,C,H,16,2017-11-03,2018-05-23,10,11
616,F,B,C,11,2017-03-14,2018-08-05,8,6
617,F,A,A,17,2017-06-17,2018-09-03,15,10
618,F,A,C,19,2017-08-10,2018-06-12,13,4
619,F,A,T,17,2017-11-08,2018-12-19,17,9
620,F,A,W,1,2017-11-13,2018-04-10,5,2
621,F,A,W,17,2017-10-29,2018-07-02,14,10
622,F,A,R,10,2017-01-25,2018-07-14,9,12
623,F,D,W,6,2017-03-28,2018-04-20,9,10
624,F,B,C,0,2017-04-08,2018-07-30,15,12
625,M,B,T,6,2017-09-06,2018-03-03,9,12
626,F,B,R,12,2017-01-05,2018-05-20,11,9
627,N,A,T,4,2017-12-01,2018-04-01,6,10
628,M,A,W,7,2017-12-06,2018-12-12,11,12
629,F,D,W,14,2017-11-09,2018-03-29,16,13
630,M,A,C,13,2017-09-26,2018-12-16,8,17
631,F,D,A,13,2017-01-12,2018-04-07,14,8
632,M,A,C,5,2017-05-06,2018-02-18,10,9
633,F,D,A,19,2017-01-14,2018-10-28,12,9
634,F,C,T,8,2017-05-19,2018-01-13,7,12
635,F,E,A,6,2017-06-24,2018-08-29,11,11
636,M,D,W,10,2017-07-02,2018-12-18,11,7
637,M,B,T,14,2017-06-09,2018-07-10,11,10
638,M,B,C,0,2017-10-27,2018-07-05,6,9
639,M,D,T,12,2017-06-15,2018-05-17,11,10
640,F,A,A,12,2017-09-19,2018-10-16,14,13
641,F,E,W,15,2017-02-11,2018-08-23,4,10
642,M,B,T,1,2017-07-24,2018-09-24,9,10
643,N,D,A,11,2017-11-19,2018-02-28,7,9
644,F,D,W,19,2017-12-05,2018-02-24,8,10
645,F,B,A,14,2017-10-18,2018-07-18,9,14
646,M,D,A,13,2017-02-19,2018-10-30,11,9
647,M,B,R,18,2017-10-31,2018-06-09,12,12
648,M,C,C,3,2017-02-20,2018-04-05,9,4
649,F,E,T,7,2017-03-28,2018-12-28,13,14
650,M,A,W,15,2017-06-16,2018-10-28,11,10
651,M,A,W,15,2017-01-10,2018-02-27,13,12
652,F,D,C,1,2017-05-01,2018-10-24,18,10
653,M,D,A,15,2017-02-13,2018-03-09,8,9
654,N,A,R,19,2017-10-30,2018-09-30,9,10
655,M,C,A,9,2017-08-03,2018-10-08,9,6
656,N,B,C,14,2017-12-18,2018-02-18,18,7
657,M,A,R,8,2017-10-11,2018-09-03,12,6
658,F,B,W,18,2017-09-16,2018-04-18,13,11
659,F,A,A,17,2017-06-02,2018-06-05,8,12
660,F,B,H,4,2017-05-29,2018-06-14,7,10
661,M,C,H,6,2017-12-02,2018-08-19,12,9
662,F,A,T,5,2017-03-04,2018-04-13,8,8
663,M,D,T,7,2017-09-13,2018-02-08,8,11
664,F,C,R,3,2017-07-13,2018-01-23,8,10
665,M,E,W,7,2017-06-27,2018-08-17,4,9
666,M,B,T,19,2017-01-13,2018-03-23,8,7
667,M,C,W,14,2017-02-07,2018-03-13,6,11
668,F,B,W,9,2017-10-07,2018-12-10,8,14
669,M,B,A,5,2017-03-23,2018-05-07,8,14
670,F,A,R,5,2017-04-07,2018-12-14,11,16
671,F,D,A,0,2017-03-11,2018-05-08,11,19
672,N,D,W,13,2017-10-30,2018-07-26,17,11
673,M,C,W,17,2017-02-22,2018-10-10,10,11
674,F,A,A,9,2017-05-29,2018-08-18,13,11
675,F,B,T,7,2017-08-12,2018-10-27,7,10
676,M,A,A,14,2017-05-17,2018-10-11,7,7
677,M,C,T,18,2017-03-26,2018-11-06,7,15
678,M,B,C,10,2017-04-30,2018-01-03,7,7
679,M,A,R,13,2017-09-21,2018-10-09,8,9
680,M,A,W,19,2017-09-17,2018-03-15,6,11
681,M,B,H,7,2017-10-23,2018-03-10,3,2
682,F,A,W,15,2017-08-22,2018-02-11,10,8
683,M,A,C,19,2017-04-13,2018-07-18,5,10
684,F,B,C,12,2017-08-15,2018-01-03,11,7
685,N,C,W,1,2017-07-23,2018-10-16,8,8
686,F,D,T,18,2017-10-29,2018-07-25,12,7
687,F,D,W,7,2017-08-09,2018-05-22,7,10
688,M,A,T,19,2017-07-12,2018-03-20,17,7
689,F,B,W,7,2017-08-01,2018-12-29,12,12
690,F,A,W,10,2017-02-14,2018-12-13,18,8
691,F,A,A,15,2017-04-14,2018-10-24,11,8
692,F,A,W,13,2017-01-01,2018-12-22,6,12
693,M,C,A,13,2017-06-09,2018-06-28,7,9
694,F,A,C,16,2017-10-10,2018-12-01,12,9
695,M,B,A,18,2017-05-22,2018-11-19,8,5
696,F,E,A,3,2017-10-30,2018-09-05,3,8
697,F,C,T,8,2017-01-20,2018-11-24,10,7
698,M,C,A,16,2017-03-01,2018-08-08,8,9
699,F,A,R,0,2017-03-10,2018-08-14,7,9
700,M,B,W,6,2017-07-09,2018-03-28,2,5
701,M,C,W,4,2017-03-07,2018-01-04,10,15
702,F,C,T,6,2017-11-06,2018-09-24,12,12
703,F,A,A,13,2017-09-03,2018-12-05,5,10
704,N,B,W,15,2017-07-02,2018-03-06,4,9
705,F,B,T,3,2017-07-11,2018-09-04,11,5
706,M,D,A,3,2017-08-24,2018-01-26,13,11
707,F,A,T,9,2017-01-03,2018-08-18,11,7
708,M,B,A,17,2017-12-28,2018-07-23,12,8
709,F,C,R,17,2017-08-01,2018-05-18,14,6
710,M,A,T,5,2017-04-28,2018-10-23,12,11
711,N,B,A,13,2017-11-04,2018-02-27,9,15
712,F,B,H,15,2017-02-12,2018-12-14,11,12
713,M,B,C,19,2017-06-26,2018-09-12,11,10
714,M,A,W,16,2017-01-10,2018-03-30,7,12
715,F,B,H,10,2017-07-31,2018-11-05,10,8
716,F,B,W,9,2017-11-18,2018-06-03,11,13
717,F,C,W,8,2017-09-25,2018-03-07,8,9
718,M,B,W,12,2017-04-18,2018-12-26,7,11
719,F,B,A,15,2017-02-21,2018-05-12,5,6
720,M,A,T,15,2017-05-20,2018-05-29,9,13
721,F,A,A,5,2017-01-13,2018-02-03,14,15
722,F,A,W,15,2017-03-16,2018-08-20,12,10
723,M,B,T,16,2017-11-10,2018-03-03,9,9
724,F,A,W,3,2017-08-25,2018-10-20,6,9
725,M,E,A,8,2017-02-03,2018-02-20,9,10
726,F,B,W,3,2017-09-08,2018-03-11,13,6
727,M,B,C,16,2017-05-06,2018-12-31,9,8
728,M,B,W,12,2017-07-06,2018-06-07,14,12
729,F,A,A,13,2017-07-19,2018-04-10,13,9
730,F,A,W,8,2017-09-23,2018-08-22,4,13
731,F,B,C,15,2017-03-09,2018-11-25,6,13
732,M,C,R,3,2017-03-10,2018-11-07,8,13
733,M,A,A,8,2017-05-30,2018-09-17,12,15
734,N,B,T,6,2017-09-05,2018-08-17,17,10
735,F,C,W,11,2017-08-08,2018-03-21,8,7
736,F,A,R,13,2017-05-26,2018-08-16,16,11
737,F,C,T,13,2017-07-14,2018-12-28,9,11
738,M,E,T,10,2017-10-11,2018-01-24,3,16
739,F,A,T,9,2017-07-01,2018-02-02,12,6
740,M,A,A,8,2017-01-19,2018-12-24,7,9
741,M,E,C,1,2017-09-23,2018-08-27,7,10
742,M,A,W,0,2017-12-05,2018-10-15,10,6
743,F,C,W,2,2017-02-16,2018-11-29,9,13
744,M,B,H,17,2017-07-31,2018-12-11,8,10
745,F,A,C,14,2017-04-04,2018-10-27,10,8
746,N,B,W,1,2017-05-26,2018-06-25,14,7
747,M,A,T,3,2017-05-09,2018-06-29,4,5
748,F,B,C,8,2017-02-08,2018-08-27,8,5
749,F,C,W,1,2017-09-24,2018-06-23,19,14
750,M,A,A,18,2017-04-05,2018-04-25,9,10
751,M,A,R,1,2017-01-04,2018-12-27,14,12
752,F,B,W,14,2017-04-30,2018-06-17,7,6
753,M,C,R,16,2017-11-06,2018-02-14,10,15
754,N,D,A,0,2017-01-16,2018-05-17,9,13
755,M,C,T,14,2017-11-25,2018-07-01,7,14
756,M,D,A,7,2017-01-06,2018-03-28,12,11
757,M,B,C,7,2017-04-09,2018-02-13,13,12
758,M,B,A,12,2017-12-27,2018-09-08,12,9
759,M,A,C,17,2017-07-28,2018-05-01,5,8
760,F,C,W,6,2017-08-12,2018-04-18,14,10
761,F,C,T,4,2017-12-04,2018-05-10,10,6
762,M,A,W,18,2017-05-10,2018-10-31,8,5
763,M,B,H,9,2017-04-01,2018-02-11,5,8
764,F,C,A,3,2017-03-10,2018-02-24,8,8
765,F,B,W,11,2017-07-15,2018-10-07,8,17
766,F,A,T,12,2017-12-11,2018-02-16,15,10
767,F,D,T,18,2017-01-04,2018-12-29,11,10
768,F,B,W,11,2017-08-18,2018-04-09,9,10
769,M,D,A,11,2017-07-16,2018-03-05,12,7
770,M,A,C,10,2017-12-14,2018-08-22,5,7
771,M,D,T,11,2017-03-19,2018-09-16,13,8
772,M,A,W,14,2017-01-03,2018-12-24,6,6
773,F,A,T,9,2017-08-14,2018-08-24,8,9
774,F,A,A,18,2017-02-10,2018-02-13,9,11
775,M,B,R,11,2017-06-28,2018-05-10,11,8
776,M,B,C,5,2017-04-16,2018-12-04,16,7
777,M,C,A,13,2017-01-24,2018-05-25,14,14
778,M,A,A,12,2017-07-03,2018-11-25,10,7
779,F,A,W,11,2017-03-16,2018-07-25,10,11
780,M,B,C,17,2017-05-18,2018-08-05,14,9
781,F,A,W,13,2017-02-14,2018-09-01,9,9
782,F,B,W,1,2017-09-26,2018-04-20,13,13
783,N,C,T,10,2017-05-31,2018-10-07,10,11
784,M,A,W,2,2017-02-14,2018-05-12,13,11
785,M,E,A,14,2017-10-27,2018-12-23,6,10
786,M,E,T,5,2017-02-19,2018-10-16,7,12
787,F,D,A,15,2017-05-18,2018-06-29,13,7
788,M,D,W,0,2017-08-12,2018-07-26,12,9
789,F,A,A,18,2017-12-18,2018-11-30,11,8
790,F,B,A,16,2017-04-05,2018-09-28,6,12
791,M,B,A,13,2017-11-23,2018-04-27,9,8
792,M,A,C,6,2017-09-16,2018-06-02,10,8
793,M,D,T,10,2017-02-18,2018-07-15,7,13
794,M,B,T,11,2017-05-06,2018-08-16,11,16
795,F,B,T,10,2017-05-12,2018-07-19,7,10
796,F,D,R,1,2017-10-28,2018-03-20,7,6
797,N,E,R,2,2017-03-23,2018-11-12,11,8
798,M,C,A,10,2017-08-18,2018-07-23,11,13
799,M,B,W,12,2017-10-04,2018-07-15,10,11
800,M,B,T,2,2017-12-26,2018-03-05,11,10
801,F,B,H,12,2017-10-21,2018-12-19,6,10
802,F,A,T,4,2017-04-01,2018-02-13,12,11
803,M,E,W,9,2017-05-16,2018-06-20,14,5
804,F,C,W,15,2017-08-25,2018-06-05,8,9
805,F,E,A,9,2017-09-12,2018-02-11,12,9
806,M,D,R,3,2017-05-22,2018-01-10,13,11
807,M,B,H,8,2017-07-19,2018-10-26,17,14
808,F,A,A,12,2017-04-06,2018-08-25,11,9
809,F,E,A,12,2017-02-10,2018-06-21,12,8
810,F,A,T,16,2017-04-02,2018-08-15,15,11
811,M,B,H,12,2017-06-20,2018-01-10,7,11
812,M,C,W,9,2017-02-08,2018-11-16,5,6
813,N,C,T,17,2017-04-20,2018-06-03,13,9
814,N,C,W,0,2017-01-10,2018-03-27,13,10
815,F,E,A,11,2017-03-25,2018-04-21,8,7
816,F,D,C,7,2017-10-17,2018-04-04,12,8
817,F,B,C,2,2017-12-15,2018-08-01,7,10
818,M,A,W,12,2017-07-26,2018-09-05,12,8
819,F,A,C,0,2017-08-04,2018-06-25,14,10
820,F,A,T,9,2017-10-25,2018-08-31,7,9
821,M,A,A,2,2017-07-30,2018-04-28,11,18
822,N,B,R,15,2017-08-06,2018-06-25,4,11
823,F,C,T,7,2017-05-20,2018-04-01,10,6
824,M,D,C,11,2017-11-25,2018-01-23,7,13
825,F,C,A,4,2017-09-14,2018-08-02,10,7
826,F,A,R,19,2017-05-07,2018-09-03,11,13
827,M,C,R,17,2017-08-22,2018-09-15,13,9
828,F,B,W,16,2017-06-16,2018-04-13,10,12
829,F,C,W,4,2017-01-04,2018-11-12,8,6
830,N,B,W,0,2017-05-24,2018-04-25,13,10
831,N,C,C,7,2017-11-07,2018-04-19,8,9
832,M,B,T,0,2017-03-16,2018-05-19,11,7
833,N,A,W,9,2017-11-22,2018-12-19,9,12
834,F,C,T,15,2017-07-21,2018-09-11,6,11
835,F,A,C,13,2017-05-10,2018-06-13,10,17
836,M,B,A,0,2017-12-18,2018-06-08,7,12
837,F,B,W,19,2017-09-20,2018-08-11,10,13
838,M,A,W,16,2017-07-31,2018-10-17,15,13
839,M,B,T,4,2017-09-13,2018-12-05,11,18
840,M,C,H,3,2017-10-15,2018-11-23,9,13
841,M,A,T,4,2017-06-19,2018-05-14,14,18
842,M,B,A,19,2017-06-04,2018-10-02,5,15
843,F,A,R,14,2017-07-07,2018-11-07,8,10
844,M,C,W,18,2017-12-09,2018-01-07,8,12
845,F,B,A,3,2017-10-26,2018-01-30,9,13
846,M,A,A,19,2017-07-30,2018-05-12,8,8
847,F,C,A,3,2017-07-04,2018-01-07,10,7
848,N,C,R,4,2017-09-14,2018-03-12,9,11
849,F,E,T,14,2017-07-15,2018-01-28,12,11
850,M,B,W,15,2017-12-02,2018-08-30,8,8
851,N,C,C,2,2017-09-10,2018-01-10,10,7
852,F,C,T,10,2017-12-14,2018-08-13,10,5
853,N,B,A,4,2017-03-14,2018-06-24,7,8
854,M,D,A,2,2017-12-23,2018-03-05,10,12
855,F,E,A,0,2017-10-15,2018-09-17,8,7
856,F,B,A,9,2017-11-24,2018-07-09,16,9
857,F,B,A,19,2017-05-28,2018-04-24,15,14
858,M,B,T,11,2017-09-14,2018-01-10,11,10
859,M,B,A,11,2017-03-27,2018-11-18,9,10
860,M,B,H,6,2017-04-07,2018-01-18,10,6
861,M,D,A,15,2017-06-26,2018-11-07,11,12
862,M,C,C,6,2017-04-23,2018-02-14,6,10
863,F,A,A,10,2017-01-07,2018-10-13,8,9
864,M,C,W,19,2017-05-06,2018-09-05,7,17
865,F,B,T,16,2017-06-23,2018-08-16,6,7
866,M,B,T,2,2017-11-28,2018-04-05,9,14
867,F,B,A,13,2017-09-04,2018-11-06,9,5
868,F,C,C,19,2017-05-28,2018-03-06,7,12
869,M,A,H,2,2017-04-05,2018-06-16,13,8
870,N,D,A,7,2017-01-21,2018-06-02,9,15
871,M,B,R,13,2017-02-27,2018-02-25,15,10
872,F,A,A,12,2017-08-04,2018-05-19,4,14
873,F,D,A,11,2017-11-02,2018-05-13,8,4
874,M,B,T,1,2017-01-20,2018-06-18,7,12
875,M,A,R,16,2017-12-03,2018-02-27,5,8
876,F,D,A,4,2017-12-08,2018-11-10,14,7
877,M,B,T,10,2017-06-09,2018-08-22,7,7
878,F,B,C,12,2017-02-16,2018-01-19,16,5
879,M,C,C,5,2017-03-30,2018-04-12,8,7
880,F,E,W,6,2017-10-21,2018-03-31,14,9
881,F,B,T,3,2017-11-23,2018-07-31,8,9
882,M,A,W,16,2017-02-17,2018-08-18,10,5
883,F,C,A,14,2017-10-20,2018-03-23,5,7
884,M,A,H,5,2017-06-29,2018-04-28,10,7
885,F,C,T,2,2017-08-12,2018-03-03,10,10
886,F,A,A,14,2017-04-20,2018-09-20,9,7
887,F,B,W,10,2017-11-15,2018-08-31,18,14
888,N,B,A,4,2017-10-25,2018-07-23,12,13
889,M,A,T,19,2017-09-21,2018-08-13,7,9
890,M,A,T,10,2017-10-14,2018-05-16,11,14
891,M,B,R,3,2017-08-26,2018-06-11,10,8
892,M,A,W,17,2017-11-23,2018-05-19,18,12
893,N,C,T,6,2017-05-22,2018-06-21,11,8
894,F,A,A,5,2017-04-15,2018-05-13,10,8
895,F,A,A,14,2017-09-12,2018-02-14,12,16
896,F,A,R,16,2017-03-31,2018-08-05,6,7
897,M,C,W,13,2017-06-08,2018-05-14,7,10
898,N,E,W,11,2017-04-24,2018-03-27,11,9
899,M,D,R,1,2017-05-30,2018-02-21,9,5
900,F,A,A,13,2017-06-21,2018-11-24,9,12
901,F,A,T,4,2017-07-27,2018-10-02,9,11
902,M,B,T,18,2017-09-11,2018-08-04,16,6
903,F,B,T,10,2017-10-30,2018-02-12,6,7
904,N,A,A,19,2017-03-31,2018-06-04,10,12
905,F,D,W,8,2017-06-15,2018-12-13,10,11
906,F,A,T,8,2017-05-28,2018-10-06,9,10
907,F,A,A,11,2017-11-01,2018-07-19,10,6
908,F,B,W,6,2017-07-10,2018-11-03,15,7
909,M,D,C,1,2017-05-13,2018-11-13,7,10
910,N,D,R,14,2017-02-14,2018-10-26,10,11
911,M,C,W,1,2017-03-07,2018-01-20,10,8
912,F,A,C,8,2017-11-16,2018-01-15,9,6
913,F,A,A,2,2017-09-10,2018-06-07,11,18
914,M,C,H,0,2017-08-07,2018-02-02,13,9
915,N,D,A,8,2017-03-26,2018-06-08,9,13
916,M,A,T,0,2017-10-12,2018-01-20,13,5
917,N,C,C,18,2017-03-22,2018-09-25,13,10
918,F,B,T,16,2017-02-20,2018-03-11,7,7
919,M,A,W,19,2017-02-26,2018-08-04,9,7
920,M,A,R,2,2017-12-16,2018-02-07,11,8
921,M,A,T,5,2017-01-24,2018-11-23,12,11
922,M,B,R,8,2017-05-05,2018-08-19,9,12
923,F,B,T,11,2017-09-02,2018-02-10,9,22
924,F,E,T,6,2017-05-03,2018-11-19,10,11
925,N,A,R,6,2017-07-17,2018-01-15,7,12
926,M,D,T,19,2017-07-16,2018-10-21,14,9
927,F,B,R,5,2017-12-23,2018-09-30,6,11
928,M,A,W,13,2017-10-22,2018-07-29,8,14
929,F,B,A,19,2017-02-09,2018-09-24,15,13
930,N,A,A,13,2017-08-30,2018-10-16,8,10
931,M,A,H,8,2017-01-02,2018-04-08,14,5
932,F,B,T,19,2017-02-04,2018-04-07,11,15
933,F,C,W,8,2017-09-28,2018-10-04,8,13
934,N,D,T,1,2017-07-08,2018-04-06,11,7
935,F,A,H,16,2017-01-25,2018-02-08,13,8
936,F,B,W,9,2017-09-30,2018-10-22,12,12
937,M,A,T,11,2017-10-14,2018-09-25,10,12
938,F,C,R,9,2017-05-19,2018-07-07,7,7
939,F,E,T,8,2017-03-29,2018-03-16,8,7
940,M,C,W,3,2017-09-13,2018-04-12,8,12
941,M,D,A,16,2017-03-16,2018-02-17,12,9
942,F,B,T,12,2017-01-13,2018-08-29,11,12
943,M,A,W,1,2017-01-15,2018-11-05,8,10
944,F,B,R,19,2017-01-15,2018-03-21,6,11
945,M,B,A,10,2017-08-04,2018-01-26,7,8
946,F,A,T,8,2017-08-25,2018-09-28,16,9
947,M,A,T,17,2017-06-16,2018-04-07,7,8
948,N,A,H,16,2017-06-05,2018-07-15,18,5
949,M,A,R,2,2017-07-20,2018-11-15,8,10
950,N,A,R,8,2017-01-05,2018-04-05,12,13
951,F,B,T,4,2017-06-20,2018-06-25,13,10
952,M,A,C,11,2017-06-05,2018-04-06,9,13
953,M,B,A,3,2017-01-31,2018-08-08,2,7
954,M,B,A,18,2017-08-07,2018-01-11,13,10
955,N,B,A,17,2017-12-05,2018-03-04,8,11
956,F,B,A,0,2017-06-12,2018-10-20,15,14
957,F,A,W,19,2017-07-11,2018-07-28,5,11
958,F,E,W,0,2017-05-28,2018-05-21,7,10
959,M,A,T,11,2017-04-27,2018-03-05,8,9
960,N,D,W,10,2017-05-19,2018-12-25,6,8
961,M,C,W,19,2017-08-10,2018-04-17,10,7
962,F,C,W,17,2017-02-10,2018-01-24,11,4
963,F,B,C,19,2017-07-27,2018-09-05,12,15
964,F,B,W,12,2017-07-12,2018-08-03,9,8
965,M,B,T,19,2017-01-17,2018-06-09,13,6
966,M,B,A,14,2017-06-06,2018-07-19,11,11
967,F,A,W,5,2017-11-11,2018-05-06,15,13
968,M,A,C,16,2017-06-15,2018-03-13,14,9
969,F,B,A,1,2017-02-13,2018-09-04,14,12
970,N,C,W,13,2017-10-17,2018-02-15,13,7
971,M,A,A,10,2017-06-14,2018-12-24,15,6
972,F,E,C,3,2017-07-31,2018-03-16,10,11
973,M,C,W,15,2017-04-10,2018-01-29,11,7
974,N,A,W,16,2017-06-06,2018-08-26,9,4
975,M,C,T,12,2017-08-24,2018-01-10,11,10
976,F,E,R,2,2017-07-18,2018-05-30,8,8
977,M,B,A,5,2017-02-27,2018-01-04,9,8
978,F,B,T,4,2017-01-18,2018-11-25,7,11
979,M,A,W,4,2017-06-06,2018-12-31,7,7
980,M,B,C,0,2017-10-11,2018-10-03,11,12
981,F,E,W,14,2017-09-27,2018-10-30,8,12
982,M,A,W,19,2017-12-04,2018-12-10,11,13
983,F,D,T,16,2017-10-09,2018-02-20,10,13
984,M,B,C,2,2017-11-13,2018-10-18,14,9
985,M,B,H,10,2017-09-29,2018-10-22,12,11
986,F,A,T,9,2017-06-21,2018-12-02,13,12
987,M,D,C,14,2017-07-26,2018-09-10,11,8
988,M,C,T,16,2017-10-29,2018-02-06,7,4
989,F,B,T,13,2017-04-06,2018-01-17,15,10
990,F,C,T,3,2017-01-22,2018-03-03,9,6
991,N,A,T,8,2017-11-20,2018-02-10,9,11
992,M,A,A,5,2017-06-30,2018-12-31,5,10
993,F,B,A,5,2017-05-18,2018-11-08,9,10
994,F,B,T,18,2017-09-22,2018-11-13,10,17
