sub_id,start_date,end_date
2224949,2018-04-01,2018-05-01
1804776,2018-08-01,2018-10-01
1317770,2018-08-01,2018-10-01
431168,2018-10-01,2018-12-01
528657,2018-09-01,2018-09-01
2970885,2018-04-01,2018-04-01
1360301,2018-05-01,2018-05-01
2806751,2018-06-01,2018-08-01
2212069,2018-09-01,2018-10-01
2488415,2018-10-01,2018-11-01
1405565,2018-08-01,2018-08-01
1757552,2018-08-01,2018-09-01
639269,2018-05-01,2018-07-01
1448668,2018-06-01,2018-06-01
49313,2018-08-01,2018-08-01
2595446,2018-05-01,2018-05-01
2410165,2018-12-01,2019-02-01
2117522,2018-03-01,2018-04-01
2356637,2018-03-01,2018-04-01
1322946,2018-04-01,2018-06-01
2937344,2018-07-01,2018-09-01
2004437,2018-11-01,2018-11-01
366966,2018-05-01,2018-05-01
2637541,2018-04-01,2018-04-01
430951,2018-10-01,2018-10-01
1071858,2018-03-01,2018-03-01
996023,2018-06-01,2018-07-01
1944917,2018-06-01,2018-06-01
1576370,2018-12-01,2018-12-01
167881,2018-07-01,2018-09-01
873587,2018-05-01,2018-06-01
1792813,2018-07-01,2018-08-01
2356476,2018-06-01,2018-06-01
2505583,2018-07-01,2018-07-01
217169,2018-10-01,2018-10-01
2152112,2018-06-01,2018-06-01
733464,2018-09-01,2018-11-01
872700,2018-07-01,2018-07-01
2624729,2018-11-01,2019-01-01
2842189,2018-04-01,2018-06-01
1906306,2018-07-01,2018-08-01
1313663,2018-04-01,2018-06-01
725475,2018-06-01,2018-08-01
57634,2019-01-01,2019-03-01
259322,2018-04-01,2018-06-01
2325550,2018-09-01,2018-10-01
1441325,2018-03-01,2018-04-01
361306,2018-03-01,2018-03-01
2681225,2018-11-01,2018-11-01
2496863,2018-07-01,2018-08-01
351250,2018-06-01,2018-08-01
792274,2018-11-01,2018-11-01
1352830,2018-05-01,2018-05-01
1993811,2018-06-01,2018-06-01
1135519,2018-10-01,2018-11-01
1010922,2018-06-01,2018-08-01
1787733,2018-11-01,2018-11-01
2839752,2018-06-01,2018-08-01
2286718,2018-08-01,2018-10-01
1734782,2018-05-01,2018-07-01
2177740,2018-08-01,2018-09-01
2837324,2018-02-01,2018-02-01
6066,2018-12-01,2019-01-01
652303,2018-07-01,2018-08-01
1446111,2018-02-01,2018-04-01
1651210,2018-08-01,2018-10-01
2245412,2019-02-01,2019-02-01
714797,2018-07-01,2018-08-01
1788230,2018-05-01,2018-07-01
456510,2018-12-01,2018-12-01
934571,2018-08-01,2018-08-01
1453230,2018-04-01,2018-04-01
1858624,2018-07-01,2018-07-01
1890114,2018-07-01,2018-08-01
2740670,2018-09-01,2018-10-01
290666,2018-12-01,2019-02-01
2682378,2018-06-01,2018-07-01
2822150,2018-07-01,2018-08-01
1585134,2019-01-01,2019-01-01
153680,2018-10-01,2018-12-01
1589237,2018-06-01,2018-08-01
2449108,2018-09-01,2018-09-01
2483271,2018-07-01,2018-08-01
2201337,2018-08-01,2018-09-01
2549001,2018-03-01,2018-05-01
2457473,2018-03-01,2018-03-01
2145617,2018-07-01,2018-08-01
2933393,2018-07-01,2018-08-01
505265,2018-08-01,2018-09-01
1875590,2018-06-01,2018-06-01
1770413,2018-09-01,2018-10-01
1933846,2018-09-01,2018-10-01
1321114,2018-06-01,2018-06-01
119292,2018-07-01,2018-07-01
1720184,2018-10-01,2018-10-01
2021607,2018-04-01,2018-06-01
745086,2018-06-01,2018-07-01
2747770,2018-08-01,2018-09-01
712972,2018-09-01,2018-10-01
2037116,2018-07-01,2018-08-01
580580,2018-08-01,2018-10-01
2825396,2018-04-01,2018-05-01
2273206,2018-06-01,2018-06-01
951500,2018-06-01,2018-08-01
2405736,2018-05-01,2018-07-01
1221854,2018-08-01,2018-09-01
581193,2018-08-01,2018-10-01
923648,2018-07-01,2018-08-01
344176,2018-08-01,2018-09-01
401711,2019-01-01,2019-03-01
203298,2018-06-01,2018-06-01
1602818,2018-04-01,2018-04-01
634828,2018-05-01,2018-05-01
43198,2018-07-01,2018-08-01
217127,2018-06-01,2018-07-01
1069175,2018-04-01,2018-06-01
1285270,2018-03-01,2018-05-01
1489451,2018-06-01,2018-08-01
2589484,2018-07-01,2018-08-01
861597,2018-08-01,2018-09-01
422586,2018-02-01,2018-03-01
1623348,2018-09-01,2018-10-01
737896,2018-05-01,2018-06-01
777705,2018-07-01,2018-07-01
1037465,2018-06-01,2018-07-01
1070160,2018-11-01,2018-11-01
371298,2018-09-01,2018-09-01
169149,2018-08-01,2018-08-01
1672176,2018-10-01,2018-12-01
200770,2018-05-01,2018-06-01
37852,2018-08-01,2018-10-01
1156039,2018-09-01,2018-09-01
345984,2018-06-01,2018-08-01
2166276,2018-12-01,2018-12-01
1321382,2018-06-01,2018-08-01
2843761,2018-05-01,2018-06-01
30094,2018-09-01,2018-09-01
2547632,2018-08-01,2018-09-01
122055,2018-05-01,2018-07-01
1448502,2018-07-01,2018-08-01
1115099,2018-09-01,2018-11-01
1353188,2018-12-01,2018-12-01
2418699,2018-11-01,2018-11-01
896638,2018-07-01,2018-09-01
1429999,2018-08-01,2018-08-01
2143878,2018-08-01,2018-09-01
220946,2018-12-01,2019-02-01
1971076,2018-07-01,2018-09-01
2562730,2018-07-01,2018-08-01
929000,2018-04-01,2018-04-01
1689198,2018-08-01,2018-09-01
2901304,2018-09-01,2018-09-01
2140753,2018-08-01,2018-08-01
610358,2018-07-01,2018-09-01
448706,2018-06-01,2018-06-01
1004655,2018-09-01,2018-10-01
161469,2018-11-01,2019-01-01
2767073,2018-09-01,2018-11-01
2989245,2019-01-01,2019-02-01
2116741,2018-05-01,2018-07-01
1660280,2018-10-01,2018-11-01
2950122,2018-07-01,2018-07-01
1232116,2018-04-01,2018-06-01
1974435,2018-06-01,2018-06-01
2467246,2018-05-01,2018-05-01
718350,2018-10-01,2018-11-01
2151225,2018-08-01,2018-08-01
856167,2018-08-01,2018-10-01
2697298,2018-07-01,2018-08-01
2090872,2018-11-01,2019-01-01
532756,2018-08-01,2018-08-01
1139214,2018-09-01,2018-09-01
752140,2018-06-01,2018-08-01
1486443,2018-01-01,2018-02-01
2302957,2018-04-01,2018-06-01
708256,2018-07-01,2018-08-01
2827809,2018-02-01,2018-04-01
2343376,2018-05-01,2018-05-01
4594,2018-08-01,2018-09-01
2474217,2018-07-01,2018-07-01
1173164,2018-07-01,2018-09-01
1668073,2018-11-01,2019-01-01
2841116,2018-04-01,2018-05-01
507601,2019-03-01,2019-03-01
1400348,2018-07-01,2018-07-01
1278193,2018-05-01,2018-06-01
2882656,2019-01-01,2019-03-01
1938879,2018-06-01,2018-08-01
2652829,2018-04-01,2018-04-01
1450188,2018-03-01,2018-03-01
2389220,2018-10-01,2018-10-01
1682164,2018-06-01,2018-08-01
1553217,2019-03-01,2019-05-01
1270740,2018-05-01,2018-06-01
1210382,2018-08-01,2018-10-01
220655,2018-07-01,2018-09-01
2868357,2018-09-01,2018-10-01
464908,2018-09-01,2018-11-01
1936469,2018-04-01,2018-05-01
2084160,2018-05-01,2018-06-01
1830781,2018-08-01,2018-09-01
375486,2018-08-01,2018-09-01
2697779,2018-12-01,2019-02-01
2545913,2018-05-01,2018-06-01
1443350,2018-08-01,2018-09-01
770260,2018-09-01,2018-09-01
2658966,2018-08-01,2018-08-01
2501398,2018-07-01,2018-09-01
124989,2018-06-01,2018-06-01
576772,2018-06-01,2018-07-01
968119,2018-05-01,2018-07-01
579566,2018-07-01,2018-08-01
1484258,2018-09-01,2018-09-01
777008,2018-11-01,2019-01-01
243205,2018-06-01,2018-06-01
1401508,2018-05-01,2018-06-01
880342,2018-06-01,2018-07-01
1982159,2018-06-01,2018-06-01
166931,2018-07-01,2018-09-01
2692336,2018-05-01,2018-05-01
2183785,2018-08-01,2018-08-01
1260734,2018-06-01,2018-06-01
2246161,2018-08-01,2018-10-01
1553617,2018-04-01,2018-04-01
2695521,2018-07-01,2018-08-01
2319937,2018-09-01,2018-10-01
2108855,2018-09-01,2018-10-01
2106748,2018-05-01,2018-07-01
1241751,2018-06-01,2018-06-01
467442,2018-03-01,2018-05-01
1162903,2019-02-01,2019-04-01
2091867,2018-08-01,2018-08-01
63240,2018-09-01,2018-11-01
1003861,2018-08-01,2018-10-01
323165,2018-04-01,2018-06-01
137153,2018-05-01,2018-06-01
1020655,2018-06-01,2018-07-01
507399,2018-07-01,2018-08-01
1276450,2018-08-01,2018-10-01
2226327,2018-11-01,2018-12-01
1206381,2018-04-01,2018-04-01
1043403,2018-10-01,2018-12-01
2279452,2018-03-01,2018-04-01
1228343,2018-07-01,2018-07-01
2506754,2018-04-01,2018-04-01
529883,2018-01-01,2018-03-01
2011223,2018-03-01,2018-04-01
1988900,2018-08-01,2018-08-01
1744817,2018-04-01,2018-05-01
1061464,2018-01-01,2018-01-01
1811836,2018-09-01,2018-11-01
2746539,2018-03-01,2018-03-01
2182519,2018-05-01,2018-05-01
2533071,2019-03-01,2019-03-01
913955,2018-07-01,2018-07-01
31359,2018-05-01,2018-05-01
2251485,2018-12-01,2018-12-01
594577,2018-09-01,2018-11-01
231647,2018-02-01,2018-04-01
2403842,2018-06-01,2018-07-01
1890808,2018-08-01,2018-09-01
2229396,2018-09-01,2018-10-01
345028,2018-05-01,2018-07-01
2214592,2018-11-01,2019-01-01
1563530,2018-06-01,2018-07-01
1916024,2018-06-01,2018-06-01
1730143,2018-06-01,2018-06-01
2152440,2018-07-01,2018-07-01
2991136,2018-06-01,2018-07-01
843548,2018-06-01,2018-07-01
716609,2018-06-01,2018-07-01
138446,2018-02-01,2018-04-01
2982695,2018-03-01,2018-03-01
2948191,2018-03-01,2018-03-01
657551,2018-11-01,2019-01-01
273675,2018-09-01,2018-09-01
148305,2018-06-01,2018-06-01
669911,2018-10-01,2018-11-01
900621,2018-09-01,2018-10-01
1571026,2018-01-01,2018-03-01
951402,2018-05-01,2018-06-01
199711,2018-07-01,2018-09-01
2199796,2018-09-01,2018-10-01
2231193,2018-02-01,2018-04-01
623907,2018-04-01,2018-05-01
1656900,2018-07-01,2018-07-01
980225,2018-11-01,2018-12-01
680922,2018-09-01,2018-10-01
2051932,2018-09-01,2018-10-01
2517910,2018-02-01,2018-03-01
1505262,2018-08-01,2018-08-01
2079849,2018-05-01,2018-05-01
1977324,2018-04-01,2018-04-01
720447,2018-09-01,2018-09-01
186814,2018-06-01,2018-08-01
239089,2018-12-01,2019-02-01
1271993,2018-06-01,2018-08-01
1510649,2019-06-01,2019-06-01
2366174,2018-06-01,2018-06-01
2160145,2018-10-01,2018-11-01
2954786,2018-07-01,2018-07-01
1815143,2018-07-01,2018-08-01
575938,2019-02-01,2019-02-01
2774302,2018-08-01,2018-08-01
2836081,2018-10-01,2018-10-01
2115556,2018-07-01,2018-09-01
1109421,2018-06-01,2018-06-01
1954176,2018-06-01,2018-06-01
1768295,2018-05-01,2018-06-01
2915637,2018-03-01,2018-03-01
2046611,2018-09-01,2018-11-01
134850,2018-05-01,2018-07-01
1236329,2018-10-01,2018-10-01
1193987,2018-12-01,2019-01-01
2929721,2018-10-01,2018-10-01
40829,2018-05-01,2018-05-01
384149,2018-09-01,2018-10-01
2348966,2018-10-01,2018-12-01
2761892,2018-06-01,2018-07-01
1700204,2018-07-01,2018-09-01
1345437,2018-08-01,2018-09-01
1832871,2018-08-01,2018-08-01
2649967,2018-05-01,2018-05-01
2589581,2018-04-01,2018-06-01
1544287,2019-01-01,2019-01-01
1765452,2018-10-01,2018-10-01
1162449,2018-03-01,2018-03-01
2545976,2019-02-01,2019-03-01
2591705,2018-10-01,2018-10-01
688330,2018-03-01,2018-03-01
1047912,2018-07-01,2018-09-01
351577,2018-03-01,2018-05-01
406611,2018-08-01,2018-08-01
1865043,2018-04-01,2018-05-01
1501634,2018-03-01,2018-04-01
1387105,2018-03-01,2018-05-01
1561639,2018-05-01,2018-06-01
314425,2018-05-01,2018-07-01
1121485,2018-08-01,2018-10-01
1318538,2018-05-01,2018-06-01
26321,2018-08-01,2018-09-01
2700553,2018-08-01,2018-09-01
2245538,2018-07-01,2018-09-01
1524024,2018-07-01,2018-08-01
2381229,2018-02-01,2018-02-01
2713516,2019-01-01,2019-02-01
1179718,2018-03-01,2018-04-01
1185493,2018-05-01,2018-06-01
1502424,2018-08-01,2018-08-01
144308,2018-12-01,2019-02-01
1120921,2018-07-01,2018-07-01
313125,2018-08-01,2018-08-01
2988290,2018-04-01,2018-04-01
2240114,2018-06-01,2018-08-01
2213933,2018-06-01,2018-08-01
1683099,2018-06-01,2018-06-01
2052873,2018-05-01,2018-05-01
1676369,2018-04-01,2018-04-01
1729583,2018-02-01,2018-04-01
958597,2018-03-01,2018-05-01
1568734,2018-05-01,2018-06-01
981019,2018-05-01,2018-05-01
112827,2018-09-01,2018-11-01
433143,2017-12-01,2018-02-01
1441123,2018-03-01,2018-05-01
331730,2018-05-01,2018-06-01
1105114,2018-08-01,2018-09-01
1383778,2018-08-01,2018-08-01
1198938,2018-02-01,2018-03-01
1155266,2018-05-01,2018-07-01
1671832,2018-07-01,2018-09-01
1629572,2018-04-01,2018-06-01
2142221,2018-06-01,2018-08-01
1166143,2018-02-01,2018-03-01
2277251,2018-03-01,2018-04-01
487143,2018-01-01,2018-03-01
393024,2018-06-01,2018-06-01
2530476,2018-06-01,2018-08-01
2209721,2018-06-01,2018-08-01
1280900,2018-10-01,2018-11-01
2553876,2018-02-01,2018-02-01
25215,2018-08-01,2018-08-01
1642808,2018-11-01,2019-01-01
719472,2018-04-01,2018-04-01
1395447,2018-07-01,2018-08-01
1473422,2019-02-01,2019-04-01
612047,2018-11-01,2018-11-01
1192461,2018-07-01,2018-07-01
2499642,2019-02-01,2019-02-01
2563360,2018-11-01,2018-11-01
175117,2018-07-01,2018-07-01
2345156,2018-12-01,2019-02-01
2174146,2018-05-01,2018-05-01
605365,2018-08-01,2018-10-01
2332511,2018-08-01,2018-10-01
1490695,2018-08-01,2018-10-01
565482,2018-12-01,2019-02-01
501137,2018-07-01,2018-08-01
2672463,2018-11-01,2018-12-01
2813376,2018-07-01,2018-08-01
628083,2018-04-01,2018-05-01
1062707,2018-05-01,2018-06-01
44808,2018-07-01,2018-09-01
1745419,2018-05-01,2018-07-01
184714,2018-09-01,2018-11-01
710455,2018-07-01,2018-07-01
1212920,2018-05-01,2018-05-01
2031695,2018-10-01,2018-10-01
1085575,2018-07-01,2018-08-01
1914759,2018-10-01,2018-10-01
1947925,2018-09-01,2018-09-01
1349980,2018-08-01,2018-08-01
1069602,2018-11-01,2018-12-01
1995159,2018-07-01,2018-09-01
585135,2018-10-01,2018-10-01
478544,2018-05-01,2018-05-01
1987350,2018-07-01,2018-08-01
677815,2018-09-01,2018-11-01
509697,2018-06-01,2018-08-01
1295157,2018-05-01,2018-06-01
2768917,2018-07-01,2018-08-01
2389721,2018-06-01,2018-07-01
2700999,2018-06-01,2018-08-01
2992020,2018-07-01,2018-09-01
1060423,2019-04-01,2019-06-01
2136240,2018-04-01,2018-05-01
1212717,2019-02-01,2019-03-01
2093466,2018-08-01,2018-10-01
2096769,2018-11-01,2018-11-01
2326305,2018-10-01,2018-11-01
762235,2018-10-01,2018-12-01
718915,2018-11-01,2019-01-01
449695,2018-12-01,2019-02-01
1265555,2018-08-01,2018-10-01
329547,2018-05-01,2018-06-01
2631854,2018-09-01,2018-11-01
1430149,2018-10-01,2018-10-01
571272,2018-05-01,2018-06-01
2319590,2018-02-01,2018-02-01
651991,2018-05-01,2018-06-01
2737613,2017-12-01,2018-01-01
2484110,2018-10-01,2018-10-01
889180,2018-12-01,2018-12-01
1481804,2018-05-01,2018-05-01
528121,2018-02-01,2018-02-01
1500686,2018-05-01,2018-07-01
2832365,2018-04-01,2018-06-01
1637640,2018-01-01,2018-02-01
1730963,2018-10-01,2018-11-01
204330,2018-07-01,2018-09-01
776643,2018-07-01,2018-07-01
2879391,2018-08-01,2018-08-01
106479,2018-04-01,2018-06-01
641293,2018-09-01,2018-11-01
627526,2019-02-01,2019-04-01
2733619,2018-03-01,2018-05-01
804411,2018-04-01,2018-05-01
1605210,2018-09-01,2018-10-01
345270,2018-09-01,2018-11-01
2318657,2018-10-01,2018-12-01
1309934,2018-09-01,2018-09-01
122771,2018-05-01,2018-06-01
1613863,2018-07-01,2018-08-01
363976,2018-07-01,2018-07-01
352252,2018-07-01,2018-07-01
918473,2018-12-01,2019-02-01
1347729,2018-04-01,2018-05-01
365399,2018-03-01,2018-04-01
2650645,2018-04-01,2018-04-01
2398282,2018-12-01,2019-02-01
1691981,2018-05-01,2018-06-01
634242,2018-06-01,2018-07-01
47714,2019-01-01,2019-01-01
654873,2019-01-01,2019-03-01
24263,2018-11-01,2018-11-01
1319289,2018-03-01,2018-03-01
2723721,2018-08-01,2018-09-01
921946,2018-05-01,2018-06-01
2530238,2018-04-01,2018-04-01
305764,2018-05-01,2018-06-01
807042,2018-07-01,2018-07-01
2995395,2018-09-01,2018-11-01
1008008,2018-08-01,2018-08-01
753000,2018-05-01,2018-06-01
2490668,2018-04-01,2018-06-01
1043753,2018-06-01,2018-07-01
2022101,2018-06-01,2018-08-01
2290734,2018-05-01,2018-05-01
1459990,2019-01-01,2019-03-01
462617,2018-08-01,2018-10-01
389608,2018-03-01,2018-04-01
2864924,2018-12-01,2018-12-01
846991,2018-08-01,2018-08-01
1787864,2018-05-01,2018-07-01
2588903,2018-12-01,2019-01-01
1929623,2018-07-01,2018-08-01
1830139,2018-06-01,2018-06-01
385091,2018-04-01,2018-05-01
806867,2018-07-01,2018-08-01
1937172,2018-10-01,2018-11-01
1883610,2018-02-01,2018-02-01
2954374,2018-03-01,2018-05-01
2598440,2018-05-01,2018-06-01
2117079,2019-02-01,2019-04-01
1359262,2018-09-01,2018-09-01
591687,2018-06-01,2018-08-01
589944,2018-06-01,2018-07-01
508189,2018-12-01,2018-12-01
223153,2018-07-01,2018-07-01
1482118,2018-10-01,2018-10-01
2941981,2018-05-01,2018-06-01
2904070,2018-03-01,2018-03-01
887365,2018-05-01,2018-06-01
2806936,2018-07-01,2018-09-01
1846707,2018-09-01,2018-09-01
1967868,2018-05-01,2018-06-01
2444902,2018-11-01,2018-11-01
1377245,2018-06-01,2018-06-01
966029,2018-10-01,2018-11-01
1362406,2018-08-01,2018-08-01
2615873,2018-09-01,2018-10-01
740017,2018-04-01,2018-05-01
2717022,2018-04-01,2018-06-01
2086825,2018-04-01,2018-04-01
857605,2018-08-01,2018-09-01
1457607,2018-12-01,2018-12-01
867737,2018-10-01,2018-10-01
619354,2018-02-01,2018-04-01
1615892,2018-06-01,2018-07-01
2824773,2018-11-01,2018-12-01
1495983,2018-02-01,2018-03-01
2180377,2018-07-01,2018-07-01
354665,2018-04-01,2018-06-01
996397,2018-02-01,2018-03-01
1440262,2018-10-01,2018-11-01
449441,2018-02-01,2018-03-01
381791,2018-04-01,2018-06-01
2626707,2018-12-01,2019-01-01
2585030,2018-09-01,2018-09-01
2068885,2018-07-01,2018-09-01
1543418,2018-07-01,2018-08-01
2094228,2018-09-01,2018-09-01
2085030,2018-04-01,2018-04-01
610008,2018-06-01,2018-06-01
1066133,2018-10-01,2018-10-01
2020659,2018-11-01,2018-11-01
1501854,2018-12-01,2019-01-01
605979,2019-03-01,2019-04-01
477601,2018-08-01,2018-08-01
597197,2018-05-01,2018-05-01
1569153,2018-08-01,2018-09-01
2269401,2018-09-01,2018-10-01
548311,2018-10-01,2018-11-01
1111826,2018-05-01,2018-07-01
640876,2018-06-01,2018-08-01
1031051,2018-10-01,2018-10-01
2766499,2018-03-01,2018-04-01
2633872,2018-08-01,2018-08-01
1042040,2018-05-01,2018-07-01
1084220,2018-08-01,2018-10-01
2827274,2018-10-01,2018-11-01
175172,2018-08-01,2018-08-01
345310,2018-07-01,2018-08-01
1382890,2018-05-01,2018-05-01
1270600,2018-08-01,2018-09-01
355807,2018-05-01,2018-05-01
2668461,2018-07-01,2018-08-01
110704,2018-03-01,2018-03-01
2932566,2018-06-01,2018-07-01
155774,2018-05-01,2018-07-01
1320580,2018-05-01,2018-06-01
2092734,2018-10-01,2018-10-01
145220,2018-07-01,2018-09-01
1624411,2018-11-01,2019-01-01
795560,2018-07-01,2018-09-01
1746055,2018-06-01,2018-08-01
1942017,2019-01-01,2019-02-01
173346,2018-07-01,2018-07-01
1554626,2018-10-01,2018-11-01
439787,2018-09-01,2018-09-01
253976,2018-06-01,2018-07-01
377238,2018-07-01,2018-09-01
25185,2018-05-01,2018-07-01
2165687,2018-08-01,2018-10-01
1450470,2018-08-01,2018-09-01
1853526,2018-08-01,2018-10-01
122222,2018-05-01,2018-05-01
2089403,2018-06-01,2018-08-01
564151,2018-05-01,2018-06-01
1737654,2018-07-01,2018-08-01
442478,2018-06-01,2018-06-01
769145,2018-07-01,2018-07-01
2556774,2018-10-01,2018-10-01
1531758,2018-12-01,2019-02-01
200053,2018-06-01,2018-06-01
2197106,2018-12-01,2018-12-01
2314585,2018-08-01,2018-09-01
2649217,2019-02-01,2019-04-01
1228028,2018-12-01,2018-12-01
2857597,2018-06-01,2018-06-01
882842,2018-08-01,2018-10-01
57037,2018-11-01,2018-11-01
1635263,2018-06-01,2018-07-01
1680101,2018-07-01,2018-09-01
297108,2018-04-01,2018-05-01
2255074,2018-08-01,2018-08-01
2298762,2018-03-01,2018-03-01
1398585,2018-04-01,2018-04-01
823000,2018-08-01,2018-10-01
1669032,2018-06-01,2018-06-01
1342669,2018-10-01,2018-10-01
1676732,2018-07-01,2018-09-01
1958681,2018-11-01,2019-01-01
2945716,2018-12-01,2018-12-01
1143825,2018-03-01,2018-04-01
1386997,2018-12-01,2019-01-01
450949,2018-09-01,2018-11-01
2781144,2018-06-01,2018-07-01
1013959,2018-05-01,2018-05-01
1272035,2018-12-01,2019-02-01
1786703,2018-09-01,2018-11-01
2647421,2018-08-01,2018-10-01
913776,2018-07-01,2018-09-01
2438701,2018-08-01,2018-09-01
1014620,2018-07-01,2018-07-01
66067,2018-06-01,2018-06-01
474707,2018-09-01,2018-11-01
1028317,2018-07-01,2018-07-01
450022,2018-09-01,2018-09-01
1301550,2018-09-01,2018-10-01
1482597,2018-11-01,2019-01-01
1962559,2018-09-01,2018-10-01
1282172,2018-06-01,2018-07-01
1940979,2018-05-01,2018-07-01
958291,2018-06-01,2018-07-01
1061924,2019-01-01,2019-01-01
1361838,2018-07-01,2018-09-01
2760973,2017-12-01,2018-01-01
1285809,2018-02-01,2018-02-01
513191,2018-06-01,2018-07-01
2768899,2018-06-01,2018-08-01
555447,2018-04-01,2018-04-01
1128726,2018-10-01,2018-12-01
1795701,2018-09-01,2018-11-01
1060477,2018-10-01,2018-10-01
2104248,2018-05-01,2018-07-01
2184071,2018-06-01,2018-07-01
763130,2018-06-01,2018-06-01
2056533,2018-07-01,2018-08-01
418602,2018-07-01,2018-09-01
2417592,2018-04-01,2018-06-01
2573417,2018-04-01,2018-05-01
1457179,2018-04-01,2018-06-01
2311811,2018-05-01,2018-05-01
2689661,2018-05-01,2018-05-01
671914,2018-08-01,2018-09-01
595852,2018-02-01,2018-03-01
451547,2018-10-01,2018-12-01
2880166,2018-06-01,2018-06-01
1249241,2018-06-01,2018-06-01
510664,2018-07-01,2018-07-01
2693282,2018-07-01,2018-08-01
1710836,2018-05-01,2018-07-01
562840,2018-12-01,2019-01-01
583320,2018-08-01,2018-09-01
1519172,2018-09-01,2018-09-01
2730717,2018-09-01,2018-09-01
279660,2018-04-01,2018-05-01
1892495,2018-08-01,2018-09-01
1632215,2018-07-01,2018-09-01
606192,2018-08-01,2018-09-01
1425203,2018-02-01,2018-02-01
1802570,2018-09-01,2018-09-01
2933787,2018-08-01,2018-08-01
2332346,2018-06-01,2018-06-01
1072114,2018-07-01,2018-07-01
2396247,2018-02-01,2018-02-01
994506,2018-10-01,2018-11-01
469911,2018-12-01,2019-01-01
654375,2018-03-01,2018-04-01
2597429,2018-09-01,2018-11-01
863710,2018-08-01,2018-09-01
498815,2018-02-01,2018-04-01
1648889,2018-11-01,2018-11-01
462833,2018-09-01,2018-09-01
542738,2018-08-01,2018-10-01
483960,2018-06-01,2018-08-01
180458,2018-05-01,2018-07-01
110366,2018-06-01,2018-07-01
597566,2018-07-01,2018-09-01
2506810,2018-06-01,2018-08-01
1366834,2018-10-01,2018-12-01
1965713,2018-11-01,2018-12-01
299694,2018-11-01,2019-01-01
694673,2018-12-01,2019-02-01
1029993,2018-07-01,2018-08-01
920015,2018-07-01,2018-08-01
355656,2018-06-01,2018-08-01
1450146,2018-02-01,2018-02-01
2989552,2018-09-01,2018-10-01
456410,2018-10-01,2018-10-01
754234,2018-08-01,2018-09-01
237665,2018-06-01,2018-06-01
2673619,2018-01-01,2018-02-01
2177287,2018-10-01,2018-11-01
1032963,2019-03-01,2019-03-01
187866,2018-10-01,2018-11-01
2232810,2018-07-01,2018-08-01
1079186,2018-02-01,2018-02-01
462908,2018-08-01,2018-10-01
2323161,2018-08-01,2018-08-01
965487,2018-04-01,2018-06-01
1305412,2018-08-01,2018-10-01
2128493,2018-05-01,2018-05-01
291184,2018-09-01,2018-09-01
2807806,2018-11-01,2018-11-01
1505304,2018-05-01,2018-05-01
168018,2018-11-01,2019-01-01
774958,2018-10-01,2018-11-01
2128163,2018-06-01,2018-08-01
2146843,2018-03-01,2018-04-01
2314939,2018-10-01,2018-10-01
1421063,2018-09-01,2018-11-01
991676,2018-03-01,2018-03-01
1945793,2018-07-01,2018-08-01
265824,2018-09-01,2018-11-01
2895578,2018-04-01,2018-06-01
2244428,2018-08-01,2018-08-01
2698371,2018-05-01,2018-07-01
